flyTime,localTime,windSpeed
308.4,6:02:57.33 PM,1.296416
308.5,6:02:57.43 PM,1.296416
308.6,6:02:57.54 PM,1.296416
308.7,6:02:57.60 PM,1.296416
308.8,6:02:57.70 PM,1.296416
308.9,6:02:57.80 PM,1.296416
309.0,6:02:57.90 PM,1.296416
309.1,6:02:58.00 PM,1.296416
309.2,6:02:58.10 PM,1.296416
309.3,6:02:58.20 PM,1.296416
309.4,6:02:58.30 PM,1.296416
309.5,6:02:58.36 PM,1.296416
309.6,6:02:58.47 PM,1.296416
309.7,6:02:58.57 PM,1.296416
309.8,6:02:58.67 PM,1.296416
309.9,6:02:58.78 PM,1.296416
310.0,6:02:58.88 PM,1.296416
310.1,6:02:58.98 PM,1.296416
310.2,6:02:59.09 PM,1.296416
310.3,6:02:59.20 PM,1.296416
310.4,6:02:59.29 PM,1.296416
310.5,6:02:59.39 PM,1.296416
310.6,6:02:59.50 PM,1.296416
310.7,6:02:59.60 PM,1.296416
310.8,6:02:59.70 PM,1.296416
310.9,6:02:59.81 PM,1.296416
311.0,6:02:59.91 PM,1.296416
311.1,6:03:00.01 PM,1.296416
311.2,6:03:00.11 PM,1.296416
311.3,6:03:00.22 PM,1.296416
311.4,6:03:00.32 PM,1.296416
311.5,6:03:00.43 PM,1.296416
311.6,6:03:00.53 PM,1.296416
311.7,6:03:00.60 PM,1.296416
311.8,6:03:00.73 PM,1.296416
311.9,6:03:00.80 PM,1.296416
312.0,6:03:00.90 PM,1.296416
312.1,6:03:01.00 PM,1.296416
312.2,6:03:01.10 PM,1.296416
312.3,6:03:01.20 PM,1.296416
312.4,6:03:01.30 PM,1.296416
312.5,6:03:01.40 PM,1.296416
312.6,6:03:01.50 PM,1.296416
312.7,6:03:01.56 PM,1.3992352
312.8,6:03:01.67 PM,1.3992352
312.9,6:03:01.77 PM,1.3992352
313.0,6:03:01.87 PM,1.3992352
313.1,6:03:02.00 PM,1.3992352
313.2,6:03:02.07 PM,1.3992352
313.3,6:03:02.18 PM,1.3992352
313.4,6:03:02.30 PM,1.296416
313.5,6:03:02.39 PM,1.296416
313.6,6:03:02.49 PM,1.296416
313.7,6:03:02.59 PM,1.296416
313.8,6:03:02.70 PM,1.296416
313.9,6:03:02.80 PM,1.296416
314.0,6:03:02.90 PM,1.296416
314.1,6:03:03.01 PM,1.296416
314.2,6:03:03.11 PM,1.296416
314.3,6:03:03.22 PM,1.296416
314.4,6:03:03.32 PM,1.296416
314.5,6:03:03.42 PM,1.1980672
314.6,6:03:03.53 PM,1.1980672
314.7,6:03:03.63 PM,1.1980672
314.8,6:03:03.70 PM,1.1980672
314.9,6:03:03.80 PM,1.1980672
315.0,6:03:03.90 PM,1.1980672
315.1,6:03:04.00 PM,1.1980672
315.2,6:03:04.10 PM,1.1980672
315.3,6:03:04.20 PM,1.1980672
315.4,6:03:04.30 PM,1.1980672
315.5,6:03:04.40 PM,1.1980672
315.6,6:03:04.50 PM,1.1980672
315.7,6:03:04.56 PM,1.1980672
315.8,6:03:04.70 PM,1.1980672
315.9,6:03:04.76 PM,1.1980672
316.0,6:03:04.87 PM,1.1980672
316.1,6:03:04.97 PM,1.1980672
316.2,6:03:05.07 PM,1.1980672
316.3,6:03:05.20 PM,1.1980672
316.4,6:03:05.28 PM,1.1980672
316.5,6:03:05.38 PM,1.1980672
316.6,6:03:05.48 PM,1.1980672
316.7,6:03:05.59 PM,1.0997184
316.8,6:03:05.69 PM,1.0997184
316.9,6:03:05.79 PM,1.0997184
317.0,6:03:05.89 PM,1.0997184
317.1,6:03:05.99 PM,1.0997184
317.2,6:03:06.10 PM,1.0997184
317.3,6:03:06.20 PM,1.0997184
317.4,6:03:06.30 PM,1.0997184
317.5,6:03:06.41 PM,1.0997184
317.6,6:03:06.51 PM,1.0997184
317.7,6:03:06.61 PM,1.0997184
317.8,6:03:06.72 PM,1.0997184
317.9,6:03:06.82 PM,1.0997184
318.0,6:03:06.93 PM,1.0997184
318.1,6:03:07.03 PM,1.0997184
318.2,6:03:07.13 PM,1.0997184
318.3,6:03:07.20 PM,1.0997184
318.4,6:03:07.30 PM,1.0997184
318.5,6:03:07.40 PM,1.0997184
318.6,6:03:07.50 PM,1.0997184
318.7,6:03:07.60 PM,1.0997184
318.8,6:03:07.70 PM,1.0997184
318.9,6:03:07.80 PM,1.0997184
319.0,6:03:07.90 PM,1.0997184
319.1,6:03:08.00 PM,0.9968992
319.2,6:03:08.10 PM,0.9968992
319.3,6:03:08.20 PM,0.9968992
319.4,6:03:08.26 PM,0.9968992
319.5,6:03:08.40 PM,0.9968992
319.6,6:03:08.46 PM,0.9968992
319.7,6:03:08.57 PM,0.9968992
319.8,6:03:08.70 PM,0.9968992
319.9,6:03:08.77 PM,0.9968992
320.0,6:03:08.87 PM,0.9968992
320.1,6:03:08.97 PM,1.0997184
320.2,6:03:09.08 PM,1.0997184
320.3,6:03:09.18 PM,1.0997184
320.4,6:03:09.28 PM,1.0997184
320.5,6:03:09.38 PM,0.9968992
320.6,6:03:09.49 PM,0.9968992
320.7,6:03:09.59 PM,0.9968992
320.8,6:03:09.69 PM,0.9968992
320.9,6:03:09.79 PM,0.9968992
321.0,6:03:09.90 PM,0.9968992
321.1,6:03:10.00 PM,0.9968992
321.2,6:03:10.10 PM,0.9968992
321.3,6:03:10.21 PM,0.9968992
321.4,6:03:10.31 PM,0.9968992
321.5,6:03:10.42 PM,0.9968992
321.6,6:03:10.52 PM,0.9968992
321.7,6:03:10.62 PM,0.9968992
321.8,6:03:10.72 PM,0.9968992
321.9,6:03:10.83 PM,0.9968992
322.0,6:03:10.93 PM,0.9968992
322.1,6:03:11.00 PM,0.9968992
322.2,6:03:11.13 PM,0.9968992
322.3,6:03:11.23 PM,0.9968992
322.4,6:03:11.30 PM,0.9968992
322.5,6:03:11.40 PM,0.9968992
322.6,6:03:11.50 PM,0.9968992
322.7,6:03:11.60 PM,0.9968992
322.8,6:03:11.70 PM,0.9968992
322.9,6:03:11.80 PM,0.9968992
323.0,6:03:11.90 PM,0.9968992
323.1,6:03:12.00 PM,0.9968992
323.2,6:03:12.06 PM,0.9968992
323.3,6:03:12.17 PM,0.9968992
323.4,6:03:12.27 PM,0.9968992
323.5,6:03:12.37 PM,0.9968992
323.6,6:03:12.48 PM,0.9968992
323.7,6:03:12.58 PM,0.9968992
323.8,6:03:12.68 PM,0.9968992
323.9,6:03:12.79 PM,0.9968992
324.0,6:03:12.89 PM,0.9968992
324.1,6:03:12.99 PM,0.9968992
324.2,6:03:13.10 PM,0.9968992
324.3,6:03:13.20 PM,0.9968992
324.4,6:03:13.31 PM,0.9968992
324.5,6:03:13.41 PM,0.9968992
324.6,6:03:13.51 PM,0.9968992
324.7,6:03:13.61 PM,0.9968992
324.8,6:03:13.72 PM,0.9968992
324.9,6:03:13.80 PM,0.9968992
325.0,6:03:13.92 PM,0.9968992
325.1,6:03:14.02 PM,0.9968992
325.2,6:03:14.13 PM,0.9968992
325.3,6:03:14.20 PM,0.9968992
325.4,6:03:14.33 PM,0.9968992
325.5,6:03:14.44 PM,1.0997184
325.6,6:03:14.50 PM,1.0997184
325.7,6:03:14.60 PM,1.0997184
325.8,6:03:14.70 PM,1.0997184
325.9,6:03:14.80 PM,1.0997184
326.0,6:03:14.90 PM,1.0997184
326.1,6:03:15.00 PM,1.0997184
326.2,6:03:15.10 PM,1.0997184
326.3,6:03:15.20 PM,1.0997184
326.4,6:03:15.26 PM,1.0997184
326.5,6:03:15.36 PM,1.0997184
326.6,6:03:15.46 PM,1.0997184
326.7,6:03:15.57 PM,1.0997184
326.8,6:03:15.70 PM,1.0997184
326.9,6:03:15.77 PM,1.0997184
327.0,6:03:15.87 PM,1.0997184
327.1,6:03:15.97 PM,1.0997184
327.2,6:03:16.08 PM,1.0997184
327.3,6:03:16.18 PM,0.9968992
327.4,6:03:16.28 PM,0.9968992
327.5,6:03:16.39 PM,0.9968992
327.6,6:03:16.49 PM,0.9968992
327.7,6:03:16.59 PM,0.9968992
327.8,6:03:16.70 PM,0.9968992
327.9,6:03:16.80 PM,0.9968992
328.0,6:03:16.90 PM,0.9968992
328.1,6:03:17.00 PM,0.9968992
328.2,6:03:17.10 PM,0.9968992
328.3,6:03:17.21 PM,0.9968992
328.4,6:03:17.31 PM,0.9968992
328.5,6:03:17.42 PM,0.9968992
328.6,6:03:17.52 PM,0.9968992
328.7,6:03:17.62 PM,0.9968992
328.8,6:03:17.72 PM,0.9968992
328.9,6:03:17.80 PM,0.9968992
329.0,6:03:17.93 PM,0.9968992
329.1,6:03:18.03 PM,1.0997184
329.2,6:03:18.10 PM,1.0997184
329.3,6:03:18.24 PM,1.0997184
329.4,6:03:18.30 PM,1.0997184
329.5,6:03:18.40 PM,1.0997184
329.6,6:03:18.50 PM,1.0997184
329.7,6:03:18.60 PM,1.0997184
329.8,6:03:18.70 PM,1.0997184
329.9,6:03:18.80 PM,1.0997184
330.0,6:03:18.90 PM,1.0997184
330.1,6:03:19.00 PM,1.1980672
330.2,6:03:19.06 PM,1.1980672
330.3,6:03:19.16 PM,1.1980672
330.4,6:03:19.27 PM,1.1980672
330.5,6:03:19.37 PM,1.1980672
330.6,6:03:19.47 PM,1.1980672
330.7,6:03:19.58 PM,1.1980672
330.8,6:03:19.68 PM,1.1980672
330.9,6:03:19.79 PM,1.1980672
331.0,6:03:19.89 PM,1.1980672
331.1,6:03:19.99 PM,1.1980672
331.2,6:03:20.09 PM,1.1980672
331.3,6:03:20.20 PM,1.1980672
331.4,6:03:20.30 PM,1.1980672
331.5,6:03:20.40 PM,1.1980672
331.6,6:03:20.51 PM,1.1980672
331.7,6:03:20.61 PM,1.1980672
331.8,6:03:20.71 PM,1.1980672
331.9,6:03:20.81 PM,1.1980672
332.0,6:03:20.92 PM,1.1980672
332.1,6:03:21.02 PM,1.1980672
332.2,6:03:21.13 PM,1.1980672
332.3,6:03:21.23 PM,1.1980672
332.4,6:03:21.33 PM,1.1980672
332.5,6:03:21.44 PM,1.1980672
332.6,6:03:21.50 PM,1.1980672
332.7,6:03:21.60 PM,1.1980672
332.8,6:03:21.70 PM,1.1980672
332.9,6:03:21.80 PM,1.1980672
333.0,6:03:21.90 PM,1.1980672
333.1,6:03:22.00 PM,1.1980672
333.2,6:03:22.10 PM,1.1980672
333.3,6:03:22.16 PM,1.1980672
333.4,6:03:22.30 PM,1.1980672
333.5,6:03:22.37 PM,1.1980672
333.6,6:03:22.47 PM,1.1980672
333.7,6:03:22.57 PM,1.1980672
333.8,6:03:22.67 PM,1.1980672
333.9,6:03:22.80 PM,1.1980672
334.0,6:03:22.88 PM,1.1980672
334.1,6:03:22.98 PM,1.1980672
334.2,6:03:23.10 PM,1.1980672
334.3,6:03:23.19 PM,1.1980672
334.4,6:03:23.29 PM,1.1980672
334.5,6:03:23.39 PM,1.1980672
334.6,6:03:23.50 PM,1.1980672
334.7,6:03:23.60 PM,1.1980672
334.8,6:03:23.70 PM,1.1980672
334.9,6:03:23.80 PM,1.1980672
335.0,6:03:23.91 PM,1.1980672
335.1,6:03:24.01 PM,1.1980672
335.2,6:03:24.11 PM,1.1980672
335.3,6:03:24.22 PM,1.1980672
335.4,6:03:24.32 PM,1.1980672
335.5,6:03:24.42 PM,1.1980672
335.6,6:03:24.53 PM,1.1980672
335.7,6:03:24.63 PM,1.1980672
335.8,6:03:24.73 PM,1.1980672
335.9,6:03:24.80 PM,1.1980672
336.0,6:03:24.90 PM,1.1980672
336.1,6:03:25.00 PM,1.1980672
336.2,6:03:25.10 PM,1.1980672
336.3,6:03:25.20 PM,1.1980672
336.4,6:03:25.30 PM,1.1980672
336.5,6:03:25.40 PM,1.1980672
336.6,6:03:25.50 PM,1.1980672
336.7,6:03:25.60 PM,1.1980672
336.8,6:03:25.70 PM,1.1980672
336.9,6:03:25.76 PM,1.1980672
337.0,6:03:25.86 PM,1.1980672
337.1,6:03:25.97 PM,1.1980672
337.2,6:03:26.07 PM,1.1980672
337.3,6:03:26.17 PM,1.0997184
337.4,6:03:26.28 PM,1.0997184
337.5,6:03:26.38 PM,1.0997184
337.6,6:03:26.48 PM,1.0997184
337.7,6:03:26.58 PM,1.0997184
337.8,6:03:26.69 PM,1.0997184
337.9,6:03:26.79 PM,1.0997184
338.0,6:03:26.90 PM,1.0997184
338.1,6:03:27.00 PM,1.0997184
338.2,6:03:27.11 PM,1.0997184
338.3,6:03:27.21 PM,1.0997184
338.4,6:03:27.31 PM,1.0997184
338.5,6:03:27.42 PM,1.0997184
338.6,6:03:27.52 PM,1.0997184
338.7,6:03:27.62 PM,1.0997184
338.8,6:03:27.72 PM,1.0997184
338.9,6:03:27.80 PM,1.0997184
339.0,6:03:27.92 PM,1.0997184
339.1,6:03:28.03 PM,1.0997184
339.2,6:03:28.13 PM,1.0997184
339.3,6:03:28.23 PM,1.0997184
339.4,6:03:28.33 PM,1.0997184
339.5,6:03:28.44 PM,1.0997184
339.6,6:03:28.50 PM,1.0997184
339.7,6:03:28.60 PM,1.0997184
339.8,6:03:28.70 PM,1.0997184
339.9,6:03:28.80 PM,1.0997184
340.0,6:03:28.90 PM,1.0997184
340.1,6:03:29.00 PM,0.9968992
340.2,6:03:29.10 PM,0.9968992
340.3,6:03:29.16 PM,0.9968992
340.4,6:03:29.26 PM,0.9968992
340.5,6:03:29.37 PM,0.9968992
340.6,6:03:29.50 PM,0.9968992
340.7,6:03:29.57 PM,0.9968992
340.8,6:03:29.67 PM,0.9968992
340.9,6:03:29.77 PM,0.9968992
341.0,6:03:29.90 PM,0.9968992
341.1,6:03:29.98 PM,0.9968992
341.2,6:03:30.08 PM,0.9968992
341.3,6:03:30.18 PM,0.9968992
341.4,6:03:30.30 PM,0.9968992
341.5,6:03:30.39 PM,0.9968992
341.6,6:03:30.49 PM,0.9968992
341.7,6:03:30.59 PM,0.9968992
341.8,6:03:30.70 PM,0.9968992
341.9,6:03:30.80 PM,0.9968992
342.0,6:03:30.90 PM,0.9968992
342.1,6:03:31.00 PM,0.9968992
342.2,6:03:31.11 PM,0.9968992
342.3,6:03:31.21 PM,0.9968992
342.4,6:03:31.32 PM,0.9968992
342.5,6:03:31.40 PM,0.9968992
342.6,6:03:31.50 PM,0.9968992
342.7,6:03:31.62 PM,0.9968992
342.8,6:03:31.72 PM,0.8985503999999999
342.9,6:03:31.82 PM,0.8985503999999999
343.0,6:03:31.93 PM,0.8985503999999999
343.1,6:03:32.03 PM,0.8985503999999999
343.2,6:03:32.13 PM,0.8985503999999999
343.3,6:03:32.23 PM,0.8985503999999999
343.4,6:03:32.30 PM,0.8985503999999999
343.5,6:03:32.40 PM,0.8985503999999999
343.6,6:03:32.50 PM,0.8985503999999999
343.7,6:03:32.60 PM,0.8985503999999999
343.8,6:03:32.70 PM,0.8985503999999999
343.9,6:03:32.80 PM,0.8985503999999999
344.0,6:03:32.90 PM,0.8985503999999999
344.1,6:03:33.00 PM,0.8985503999999999
344.2,6:03:33.10 PM,0.8985503999999999
344.3,6:03:33.20 PM,0.8985503999999999
344.4,6:03:33.27 PM,0.8985503999999999
344.5,6:03:33.37 PM,0.8985503999999999
344.6,6:03:33.50 PM,0.7957312
344.7,6:03:33.57 PM,0.7957312
344.8,6:03:33.68 PM,0.7957312
344.9,6:03:33.78 PM,0.7957312
345.0,6:03:33.88 PM,0.7957312
345.1,6:03:33.98 PM,0.7957312
345.2,6:03:34.08 PM,0.7957312
345.3,6:03:34.19 PM,0.7957312
345.4,6:03:34.29 PM,0.7957312
345.5,6:03:34.40 PM,0.7957312
345.6,6:03:34.50 PM,0.7957312
345.7,6:03:34.61 PM,0.7957312
345.8,6:03:34.70 PM,0.7957312
345.9,6:03:34.81 PM,0.7957312
346.0,6:03:34.91 PM,0.6973824
346.1,6:03:35.01 PM,0.6973824
346.2,6:03:35.11 PM,0.6973824
346.3,6:03:35.21 PM,0.6973824
346.4,6:03:35.32 PM,0.6973824
346.5,6:03:35.42 PM,0.6973824
346.6,6:03:35.52 PM,0.6973824
346.7,6:03:35.63 PM,0.6973824
346.8,6:03:35.70 PM,0.6973824
346.9,6:03:35.80 PM,0.6973824
347.0,6:03:35.93 PM,0.6973824
347.1,6:03:36.00 PM,0.6973824
347.2,6:03:36.10 PM,0.6973824
347.3,6:03:36.20 PM,0.6973824
347.4,6:03:36.30 PM,0.6973824
347.5,6:03:36.40 PM,0.6973824
347.6,6:03:36.50 PM,0.6973824
347.7,6:03:36.60 PM,0.5990336
347.8,6:03:36.70 PM,0.5990336
347.9,6:03:36.80 PM,0.5990336
348.0,6:03:36.90 PM,0.5990336
348.1,6:03:37.00 PM,0.5990336
348.2,6:03:37.06 PM,0.5990336
348.3,6:03:37.20 PM,0.5990336
348.4,6:03:37.26 PM,0.5990336
348.5,6:03:37.36 PM,0.5990336
348.6,6:03:37.47 PM,0.5990336
348.7,6:03:37.57 PM,0.5990336
348.8,6:03:37.67 PM,0.5990336
348.9,6:03:37.77 PM,0.5990336
349.0,6:03:37.88 PM,0.5990336
349.1,6:03:37.98 PM,0.49621440000000006
349.2,6:03:38.08 PM,0.49621440000000006
349.3,6:03:38.19 PM,0.49621440000000006
349.4,6:03:38.29 PM,0.49621440000000006
349.5,6:03:38.39 PM,0.49621440000000006
349.6,6:03:38.50 PM,0.49621440000000006
349.7,6:03:38.60 PM,0.49621440000000006
349.8,6:03:38.70 PM,0.49621440000000006
349.9,6:03:38.80 PM,0.49621440000000006
350.0,6:03:38.90 PM,0.49621440000000006
350.1,6:03:39.00 PM,0.49621440000000006
350.2,6:03:39.11 PM,0.49621440000000006
350.3,6:03:39.21 PM,0.49621440000000006
350.4,6:03:39.31 PM,0.49621440000000006
350.5,6:03:39.41 PM,0.49621440000000006
350.6,6:03:39.52 PM,0.49621440000000006
350.7,6:03:39.62 PM,0.49621440000000006
350.8,6:03:39.72 PM,0.49621440000000006
350.9,6:03:39.82 PM,0.49621440000000006
351.0,6:03:39.93 PM,0.49621440000000006
351.1,6:03:40.03 PM,0.49621440000000006
351.2,6:03:40.10 PM,0.49621440000000006
351.3,6:03:40.20 PM,0.49621440000000006
351.4,6:03:40.30 PM,0.49621440000000006
351.5,6:03:40.40 PM,0.49621440000000006
351.6,6:03:40.50 PM,0.3978656
351.7,6:03:40.60 PM,0.3978656
351.8,6:03:40.70 PM,0.3978656
351.9,6:03:40.80 PM,0.3978656
352.0,6:03:40.90 PM,0.3978656
352.1,6:03:41.00 PM,0.3978656
352.2,6:03:41.10 PM,0.3978656
352.3,6:03:41.16 PM,0.3978656
352.4,6:03:41.26 PM,0.3978656
352.5,6:03:41.36 PM,0.3978656
352.6,6:03:41.47 PM,0.3978656
352.7,6:03:41.57 PM,0.3978656
352.8,6:03:41.67 PM,0.3978656
352.9,6:03:41.78 PM,0.3978656
353.0,6:03:41.88 PM,0.3978656
353.1,6:03:41.98 PM,0.3978656
353.2,6:03:42.08 PM,0.3978656
353.3,6:03:42.19 PM,0.3978656
353.4,6:03:42.29 PM,0.3978656
353.5,6:03:42.39 PM,0.3978656
353.6,6:03:42.49 PM,0.3978656
353.7,6:03:42.59 PM,0.3978656
353.8,6:03:42.70 PM,0.3978656
353.9,6:03:42.80 PM,0.3978656
354.0,6:03:42.90 PM,0.3978656
354.1,6:03:43.00 PM,0.3978656
354.2,6:03:43.10 PM,0.3978656
354.3,6:03:43.21 PM,0.3978656
354.4,6:03:43.31 PM,0.3978656
354.5,6:03:43.41 PM,0.3978656
354.6,6:03:43.52 PM,0.3978656
354.7,6:03:43.62 PM,0.3978656
354.8,6:03:43.72 PM,0.3978656
354.9,6:03:43.82 PM,0.3978656
355.0,6:03:43.93 PM,0.3978656
355.1,6:03:44.03 PM,0.3978656
355.2,6:03:44.10 PM,0.3978656
355.3,6:03:44.20 PM,0.3978656
355.4,6:03:44.30 PM,0.3978656
355.5,6:03:44.40 PM,0.3978656
355.6,6:03:44.50 PM,0.3978656
355.7,6:03:44.60 PM,0.3978656
355.8,6:03:44.70 PM,0.3978656
355.9,6:03:44.80 PM,0.3978656
356.0,6:03:44.90 PM,0.3978656
356.1,6:03:44.96 PM,0.3978656
356.2,6:03:45.06 PM,0.3978656
356.3,6:03:45.16 PM,0.3978656
356.4,6:03:45.27 PM,0.3978656
356.5,6:03:45.37 PM,0.3978656
356.6,6:03:45.47 PM,0.3978656
356.7,6:03:45.58 PM,0.3978656
356.8,6:03:45.68 PM,0.3978656
356.9,6:03:45.79 PM,0.3978656
357.0,6:03:45.89 PM,0.3978656
357.1,6:03:45.99 PM,0.3978656
357.2,6:03:46.09 PM,0.3978656
357.3,6:03:46.20 PM,0.3978656
357.4,6:03:46.30 PM,0.3978656
357.5,6:03:46.40 PM,0.3978656
357.6,6:03:46.51 PM,0.3978656
357.7,6:03:46.61 PM,0.3978656
357.8,6:03:46.71 PM,0.3978656
357.9,6:03:46.81 PM,0.3978656
358.0,6:03:46.92 PM,0.3978656
358.1,6:03:47.02 PM,0.3978656
358.2,6:03:47.12 PM,0.3978656
358.3,6:03:47.22 PM,0.3978656
358.4,6:03:47.30 PM,0.3978656
358.5,6:03:47.43 PM,0.3978656
358.6,6:03:47.53 PM,0.3978656
358.7,6:03:47.64 PM,0.3978656
358.8,6:03:47.70 PM,0.3978656
358.9,6:03:47.80 PM,0.3978656
359.0,6:03:47.90 PM,0.3978656
359.1,6:03:48.00 PM,0.3978656
359.2,6:03:48.10 PM,0.3978656
359.3,6:03:48.20 PM,0.3978656
359.4,6:03:48.30 PM,0.3978656
359.5,6:03:48.40 PM,0.3978656
359.6,6:03:48.46 PM,0.3978656
359.7,6:03:48.56 PM,0.3978656
359.8,6:03:48.70 PM,0.3978656
359.9,6:03:48.77 PM,0.3978656
360.0,6:03:48.87 PM,0.3978656
360.1,6:03:48.98 PM,0.3978656
360.2,6:03:49.08 PM,0.3978656
360.3,6:03:49.18 PM,0.3978656
360.4,6:03:49.29 PM,0.3978656
360.5,6:03:49.39 PM,0.3978656
360.6,6:03:49.49 PM,0.3978656
360.7,6:03:49.61 PM,0.3978656
360.8,6:03:49.71 PM,0.3978656
360.9,6:03:49.81 PM,0.3978656
361.0,6:03:49.91 PM,0.3978656
361.1,6:03:50.01 PM,0.3978656
361.2,6:03:50.12 PM,0.3978656
361.3,6:03:50.22 PM,0.3978656
361.4,6:03:50.33 PM,0.3978656
361.5,6:03:50.40 PM,0.3978656
361.6,6:03:50.50 PM,0.3978656
361.7,6:03:50.60 PM,0.3978656
361.8,6:03:50.70 PM,0.3978656
361.9,6:03:50.80 PM,0.3978656
362.0,6:03:50.90 PM,0.3978656
362.1,6:03:51.00 PM,0.3978656
362.2,6:03:51.10 PM,0.3978656
362.3,6:03:51.20 PM,0.3978656
362.4,6:03:51.30 PM,0.3978656
362.5,6:03:51.40 PM,0.3978656
362.6,6:03:51.50 PM,0.3978656
362.7,6:03:51.60 PM,0.3978656
362.8,6:03:51.70 PM,0.3978656
362.9,6:03:51.76 PM,0.3978656
363.0,6:03:51.87 PM,0.3978656
363.1,6:03:51.97 PM,0.3978656
363.2,6:03:52.07 PM,0.3978656
363.3,6:03:52.18 PM,0.3978656
363.4,6:03:52.28 PM,0.3978656
363.5,6:03:52.39 PM,0.3978656
363.6,6:03:52.49 PM,0.3978656
363.7,6:03:52.59 PM,0.3978656
363.8,6:03:52.69 PM,0.3978656
363.9,6:03:52.80 PM,0.3978656
364.0,6:03:52.90 PM,0.3978656
364.1,6:03:53.00 PM,0.3978656
364.2,6:03:53.10 PM,0.3978656
364.3,6:03:53.20 PM,0.3978656
364.4,6:03:53.31 PM,0.3978656
364.5,6:03:53.41 PM,0.3978656
364.6,6:03:53.51 PM,0.3978656
364.7,6:03:53.62 PM,0.3978656
364.8,6:03:53.72 PM,0.3978656
364.9,6:03:53.80 PM,0.3978656
365.0,6:03:53.92 PM,0.3978656
365.1,6:03:54.03 PM,0.3978656
365.2,6:03:54.13 PM,0.3978656
365.3,6:03:54.20 PM,0.3978656
365.4,6:03:54.30 PM,0.3978656
365.5,6:03:54.40 PM,0.3978656
365.6,6:03:54.50 PM,0.3978656
365.7,6:03:54.60 PM,0.3978656
365.8,6:03:54.70 PM,0.3978656
365.9,6:03:54.80 PM,0.2995168
366.0,6:03:54.90 PM,0.2995168
366.1,6:03:55.00 PM,0.2995168
366.2,6:03:55.10 PM,0.2995168
366.3,6:03:55.16 PM,0.2995168
366.4,6:03:55.27 PM,0.2995168
366.5,6:03:55.37 PM,0.2995168
366.6,6:03:55.47 PM,0.2995168
366.7,6:03:55.60 PM,0.2995168
366.8,6:03:55.68 PM,0.2995168
366.9,6:03:55.78 PM,0.2995168
367.0,6:03:55.88 PM,0.2995168
367.1,6:03:55.99 PM,0.2995168
367.2,6:03:56.09 PM,0.2995168
367.3,6:03:56.19 PM,0.2995168
367.4,6:03:56.29 PM,0.2995168
367.5,6:03:56.40 PM,0.2995168
367.6,6:03:56.50 PM,0.2995168
367.7,6:03:56.60 PM,0.2995168
367.8,6:03:56.71 PM,0.2995168
367.9,6:03:56.81 PM,0.2995168
368.0,6:03:56.91 PM,0.2995168
368.1,6:03:57.01 PM,0.2995168
368.2,6:03:57.12 PM,0.2995168
368.3,6:03:57.22 PM,0.2995168
368.4,6:03:57.32 PM,0.2995168
368.5,6:03:57.40 PM,0.2995168
368.6,6:03:57.53 PM,0.2995168
368.7,6:03:57.63 PM,0.2995168
368.8,6:03:57.73 PM,0.2995168
368.9,6:03:57.80 PM,0.2995168
369.0,6:03:57.94 PM,0.2995168
369.1,6:03:58.00 PM,0.2995168
369.2,6:03:58.10 PM,0.2995168
369.3,6:03:58.20 PM,0.2995168
369.4,6:03:58.30 PM,0.2995168
369.5,6:03:58.40 PM,0.2995168
369.6,6:03:58.50 PM,0.2995168
369.7,6:03:58.60 PM,0.2995168
369.8,6:03:58.70 PM,0.2995168
369.9,6:03:58.76 PM,0.2995168
370.0,6:03:58.90 PM,0.2995168
370.1,6:03:58.97 PM,0.2995168
370.2,6:03:59.07 PM,0.2995168
370.3,6:03:59.17 PM,0.2995168
370.4,6:03:59.27 PM,0.2995168
370.5,6:03:59.38 PM,0.2995168
370.6,6:03:59.48 PM,0.2995168
370.7,6:03:59.58 PM,0.2995168
370.8,6:03:59.68 PM,0.2995168
370.9,6:03:59.78 PM,0.2995168
371.0,6:03:59.89 PM,0.2995168
371.1,6:03:59.99 PM,0.2995168
371.2,6:04:00.09 PM,0.2995168
371.3,6:04:00.19 PM,0.2995168
371.4,6:04:00.30 PM,0.2995168
371.5,6:04:00.40 PM,0.2995168
371.6,6:04:00.50 PM,0.2995168
371.7,6:04:00.60 PM,0.2995168
371.8,6:04:00.71 PM,0.1966976
371.9,6:04:00.82 PM,0.1966976
372.0,6:04:00.92 PM,0.1966976
372.1,6:04:01.02 PM,0.1966976
372.2,6:04:01.12 PM,0.1966976
372.3,6:04:01.23 PM,0.1966976
372.4,6:04:01.33 PM,0.1966976
372.5,6:04:01.40 PM,0.1966976
372.6,6:04:01.54 PM,0.1966976
372.7,6:04:01.60 PM,0.1966976
372.8,6:04:01.70 PM,0.1966976
372.9,6:04:01.80 PM,0.1966976
373.0,6:04:01.90 PM,0.1966976
373.1,6:04:02.00 PM,0.1966976
373.2,6:04:02.10 PM,0.1966976
373.3,6:04:02.20 PM,0.1966976
373.4,6:04:02.30 PM,0.1966976
373.5,6:04:02.40 PM,0.1966976
373.6,6:04:02.46 PM,0.1966976
373.7,6:04:02.56 PM,0.1966976
373.8,6:04:02.66 PM,0.1966976
373.9,6:04:02.77 PM,0.1966976
374.0,6:04:02.87 PM,0.1966976
374.1,6:04:02.98 PM,0.1966976
374.2,6:04:03.08 PM,0.1966976
374.3,6:04:03.18 PM,0.1966976
374.4,6:04:03.29 PM,0.1966976
374.5,6:04:03.39 PM,0.1966976
