0.903996,214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
0.903998,214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
0.903999,214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
0.904,214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
0.904001,214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
0.904003,214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
0.904004,214145,   0.00  -0.04   0.08   0.00   0.10 182.7  56.4 345.80   23.58
0.904005,214145,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904006,214145,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904007,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904009,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.90401,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904011,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904012,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904013,214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904015,214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904016,214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904017,214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904018,214146,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
0.90402,214147,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
0.904021,214147,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
0.904022,214147,   0.03   0.07   0.04   0.00   0.00 182.7   0.0 345.76   23.53
0.904023,214147,   0.03   0.07   0.04   0.00   0.00 182.7   0.0 345.76   23.53
0.904024,214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904026,214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
