
                                                        SOS      TEMP
214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
214137,   0.04   0.02   0.06   0.00   0.00  94.4   0.0 345.82   23.62
214137,   0.04   0.02   0.06   0.00   0.00  94.4   0.0 345.82   23.62
214137,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214138,   0.00   0.01   0.03   0.00   0.00  94.4   0.0 345.86   23.70
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
214139,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.86   23.70
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214140,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.84   23.65
214140,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.84   23.65
214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
