000125,  -0.14  -1.84   1.94   21.07 344.34
000125,   0.67  -2.66   1.11   21.04 344.32
000125,   0.00  -2.90   1.96   21.02 344.30
000125,   0.20  -2.19   2.23   21.02 344.30
000126,   0.40  -2.91   2.73   21.02 344.30
000126,   0.00  -2.44   2.43   21.06 344.32
000126,  -0.21  -3.40   1.11   21.12 344.36
000126,   0.08  -1.90  -0.17   21.06 344.32
000126,   0.44  -1.87   0.06   21.10 344.34
000127,  -0.07  -2.46  -0.06   21.09 344.34
000127,  -0.17  -2.01  -0.59   21.10 344.34
000127,  -0.80  -1.86   0.25   21.10 344.34
000127,  -0.94  -1.82   0.30   21.15 344.38
000127,  -1.76  -1.65   0.60   21.14 344.38
000128,  -2.14  -1.88  -0.15   21.12 344.36
000128,  -2.21  -2.08   0.57   21.18 344.40
000128,  -2.88  -2.06  -0.13   21.17 344.38
000128,  -2.32  -3.35  -0.98   21.14 344.38
000128,  -1.65  -2.96  -1.14   21.07 344.34
000129,  -2.25  -2.28  -1.62   21.10 344.34
000129,  -2.06  -1.99  -2.02   21.22 344.42
000129,  -2.95  -1.85  -0.59   21.12 344.36
000129,  -2.84  -2.26  -0.71   21.15 344.38
000129,  -2.73  -1.30  -0.77   21.14 344.38
000130,  -1.49  -2.62  -0.60   21.14 344.38
000130,  -1.65  -2.59  -0.72   21.09 344.34
000130,  -1.19  -2.71  -1.34   21.09 344.34
000130,  -1.25  -2.35  -0.74   21.07 344.34
000130,  -1.83  -2.29  -0.53   21.04 344.32
000131,  -1.20  -2.43  -0.10   21.16 344.38
000131,  -0.98  -2.79   0.58   21.12 344.36
000131,  -1.35  -2.66   0.74   21.16 344.38
000131,  -0.99  -3.16   1.17   21.13 344.36
000131,  -0.97  -3.32   1.15   21.08 344.34
000132,  -0.55  -2.89   1.72   21.11 344.36
000132,   0.18  -2.53   1.31   21.09 344.34
000132,   0.61  -3.41   0.97   21.08 344.34
000132,   0.00  -2.94   0.79   21.09 344.34
000132,  -0.26  -2.88   0.95   21.11 344.36
000133,  -0.17  -2.85   0.76   21.07 344.34
000133,   0.53  -3.10   0.41   21.07 344.34
000133,   0.67  -2.85   0.36   21.11 344.36
000133,   1.24  -2.85  -0.08   21.07 344.34
000133,   0.97  -2.93  -0.33   21.11 344.36
000134,  -0.11  -2.48  -0.73   21.12 344.36
000134,  -0.04  -2.79  -0.46   21.06 344.32
000134,   0.32  -2.31   0.11   21.14 344.38
000134,  -0.45  -2.71   0.33   21.12 344.36
000134,  -0.60  -2.42   0.85   21.11 344.36
000135,  -0.42  -2.71   0.74   21.07 344.34
000135,  -0.93  -2.43   0.41   21.14 344.38
000135,  -0.91  -2.34  -0.31   21.11 344.36
000135,  -1.05  -1.81  -0.08   21.13 344.36
000135,  -0.29  -1.88  -1.39   21.08 344.34
000136,  -2.00  -1.29  -2.01   21.16 344.38
000136,  -1.36  -1.52  -2.13   21.09 344.34
000136,  -0.76  -1.32  -1.67   21.10 344.34
000136,  -0.63  -1.04  -2.27   21.08 344.34
000136,  -1.77  -0.96  -2.04   21.14 344.38
000137,  -0.39  -0.83  -1.73   21.08 344.34
000137,  -0.07  -0.38  -2.38   21.13 344.36
000137,   0.24  -1.17  -2.03   21.13 344.36
000137,  -0.02  -0.90  -1.76   21.08 344.34
000137,  -0.11  -1.69  -1.89   21.08 344.34
000138,  -0.26  -1.54  -1.89   21.11 344.36
000138,  -0.21  -1.27  -0.95   21.11 344.36
000138,   0.15  -2.05  -1.07   21.13 344.36
000138,   0.41  -2.01  -0.82   21.13 344.36
000138,   0.65  -2.72  -0.77   21.11 344.36
000139,   0.15  -2.55   0.08   21.14 344.38
000139,   0.11  -2.02  -0.64   21.13 344.36
000139,   0.30  -1.61  -0.58   21.11 344.36
000139,   0.37  -1.62  -0.69   21.13 344.36
000139,  -0.01  -1.09  -0.62   21.10 344.34
000140,  -0.91  -1.50  -0.74   21.11 344.36
