sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY1.chargeLevel,BATTERY2.chargeLevel,BATTERY1.currentPV [V],BATTERY2.currentPV [V],BATTERY1.currentCapacity [mAh],BATTERY2.currentCapacity [mAh],BATTERY1.fullCapacity [mAh],BATTERY2.fullCapacity [mAh],BATTERY1.voltage [V],BATTERY2.voltage [V],BATTERY1.isCellVoltageEstimated,BATTERY1.cellVoltage1 [V],BATTERY1.cellVoltage2 [V],BATTERY1.cellVoltage3 [V],BATTERY1.cellVoltage4 [V],BATTERY1.cellVoltage5 [V],BATTERY1.cellVoltage6 [V],BATTERY1.cellVoltage7 [V],BATTERY1.cellVoltage8 [V],BATTERY1.cellVoltage9 [V],BATTERY1.cellVoltage10 [V],BATTERY1.cellVoltage11 [V],BATTERY1.cellVoltage12 [V],BATTERY1.maxCellVoltageDeviation,BATTERY1.isCellVoltageDeviationHigh,BATTERY1.isVoltageLow,BATTERY2.isCellVoltageEstimated,BATTERY2.cellVoltage1 [V],BATTERY2.cellVoltage2 [V],BATTERY2.cellVoltage3 [V],BATTERY2.cellVoltage4 [V],BATTERY2.cellVoltage5 [V],BATTERY2.cellVoltage6 [V],BATTERY2.cellVoltage7 [V],BATTERY2.cellVoltage8 [V],BATTERY2.cellVoltage9 [V],BATTERY2.cellVoltage10 [V],BATTERY2.cellVoltage11 [V],BATTERY2.cellVoltage12 [V],BATTERY2.maxCellVoltageDeviation,BATTERY2.isCellVoltageDeviationHigh,BATTERY2.isVoltageLow,BATTERY1.current [A],BATTERY2.current [A],BATTERY1.temperature [F],BATTERY2.temperature [F],BATTERY1.minTemperature [F],BATTERY2.minTemperature [F],BATTERY1.maxTemperature [F],BATTERY2.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY1.timesCharged,BATTERY2.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/1/2023,6:02:41.40 PM,4m 52.5s,292.5,33.7937745034233,-117.469037379748,154.5,154.5,20.0,1383,1742.8,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.6,-1,79.4,79.4,79.8,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1321,1273,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1701,58,15,16,7,139057.3,18540.98,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1701.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:41.50 PM,4m 52.6s,292.6,33.793775037427,-117.469034892568,154.5,154.5,20.0,1383,1743.6,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.8,-0.9,79.4,79.4,75.5,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1312,1272,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1701,58,15,16,7,139057.3,18540.98,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1702.4,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:41.60 PM,4m 52.7s,292.7,33.7937754132581,-117.469032531066,154.5,154.5,20.0,1383,1744.3,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.8,-0.8,79.4,79.4,79.1,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1312,1272,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,4.063,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1701,58,15,16,7,139057.3,18540.98,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1703.0,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:41.70 PM,4m 52.8s,292.8,33.7937754545145,-117.469030201891,154.8,154.8,20.3,1383,1745.1,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.7,-0.8,79.4,79.4,88.7,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1303,1281,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1703.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:41.80 PM,4m 52.9s,292.9,33.7937758095118,-117.469027834452,154.8,154.8,20.3,1383,1745.8,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.7,-0.8,79.4,79.4,79.7,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1300,1282,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1704.4,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:41.90 PM,4m 53.0s,293.0,33.7937762015851,-117.469025477898,154.8,154.8,20.3,1383,1746.5,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.6,-0.6,79.5,79.5,78.6,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1306,1278,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1705.1,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.00 PM,4m 53.1s,293.1,33.7937765660398,-117.469023110129,154.8,154.8,20.3,1383,1747.2,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.5,-0.5,79.5,79.5,79.5,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1312,1274,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.732,,8746,,10290,,48.732,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.35,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1705.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.06 PM,4m 53.2s,293.2,33.7937769289869,-117.469020934012,155.1,155.1,20.3,1383,1747.9,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.4,-0.4,79.6,79.6,78.6,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1309,1274,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.708,,4350,,5118,,48.708,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,9.29,,84.9,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1706.4,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.17 PM,4m 53.3s,293.3,33.7937772898779,-117.469018585045,155.1,155.1,20.3,1383,1748.6,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.4,-0.3,79.6,79.6,79.5,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1311,1271,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.708,,4350,,5118,,48.708,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,9.29,,84.9,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1707.0,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.27 PM,4m 53.4s,293.4,33.793777778102,-117.469016234429,155.1,155.1,20.3,1383,1749.4,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.4,-0.3,79.6,79.6,75.9,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1310,1268,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.708,,4350,,5118,,48.708,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,9.29,,84.9,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1707.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.37 PM,4m 53.5s,293.5,33.7937781405693,-117.469013880514,155.1,155.1,20.3,1383,1750.1,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.3,-0.4,79.5,79.5,79.5,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1307,1273,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.72,,8746,,10290,,48.72,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.822,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1708.4,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.47 PM,4m 53.6s,293.6,33.7937784185363,-117.469011519343,155.5,155.5,20.3,1384,1750.8,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.3,-0.5,79.5,79.5,81.9,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1303,1281,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.72,,8746,,10290,,48.72,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.822,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1709.0,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
11/1/2023,6:02:42.57 PM,4m 53.7s,293.7,33.7937787684622,-117.469009164438,155.5,155.5,20.3,1384,1751.5,4.966812,6.056285,0.671082,1.11847,4.921268,6.039738,-0.447388,0,-0.3,-0.5,79.4,79.4,79.8,Tripod,Other,,15,5,True,,Matrice 300 RTK,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,72,72,False,False,False,False,False,False,,False,No Card,100,100,1024,1295,1284,1024,2,False,False,False,False,False,0,False,False,False,False,85,,48.72,,8746,,10290,,48.72,,True,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,4.061,,False,False,True,,,,,,,,,,,,,,False,False,18.822,,86.3,,76.6,,86.3,,1700,58,15,16,7,139054.1,18540.54,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.474516364598,1709.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,W,S,3.8,3.8,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,1485.8,11.5,288.7,6.966949,3.35541,0,0,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,1Z6PK42FA4003H,,,,,
